hotel_Id,Hotel_name,Province,Price,Check_in_date,Check_out_date,Score,Stars,Address,Reviews,Overall,Link
4784,"Angela at The Arena resort at Bai Dai beach, near airport Cam Ranh, Nha Trang, Khanh Hoa",Khánh Hòa,1215000,10/27/2025,10/28/2025,7.3,4,Cam Ranh,20,Good,https://www.booking.com/hotel/vn/codotel-home-at-the-arena-cam-ranh-resort.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=263&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=900396401_376282767_2_2_0&highlighted_blocks=900396401_376282767_2_2_0&matching_block_id=900396401_376282767_2_2_0&sr_pri_blocks=900396401_376282767_2_2_0__121500000&from=searchresults
4785,An Vista Hotel,Khánh Hòa,855000,10/27/2025,10/28/2025,8.5,4,Nha Trang,144,Very good,https://www.booking.com/hotel/vn/an-vista.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=264&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=152501929_398075499_2_2_0_763162&highlighted_blocks=152501929_398075499_2_2_0_763162&matching_block_id=152501929_398075499_2_2_0_763162&sr_pri_blocks=152501929_398075499_2_2_0_763162_51300000&from=searchresults
4786,Panorama Apartment NHA TRANG,Khánh Hòa,954000,10/27/2025,10/28/2025,8.9,0,Nha Trang,20,Excellent,https://www.booking.com/hotel/vn/panorama-apartment-nha-trang-nha-trang2.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=265&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=1415673301_413271001_2_2_0&highlighted_blocks=1415673301_413271001_2_2_0&matching_block_id=1415673301_413271001_2_2_0&sr_pri_blocks=1415673301_413271001_2_2_0__47700000&from=searchresults
4787,The Sea View Cam Ranh Beach Resort,Khánh Hòa,950000,10/27/2025,10/28/2025,7.7,5,Thôn Hòa Ða,18,Good,https://www.booking.com/hotel/vn/the-sea-view-cam-ranh-beach-resort.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=266&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=1210703301_393286490_2_2_0&highlighted_blocks=1210703301_393286490_2_2_0&matching_block_id=1210703301_393286490_2_2_0&sr_pri_blocks=1210703301_393286490_2_2_0__95000000&from=searchresults
4788,Missbamboo -The Light Hotel Nha Trang,Khánh Hòa,1453500,10/27/2025,10/28/2025,8.3,4,Nha Trang,93,Very good,https://www.booking.com/hotel/vn/the-light-resort.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=267&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=23848618_418023180_0_2_0&highlighted_blocks=23848618_418023180_0_2_0&matching_block_id=23848618_418023180_0_2_0&sr_pri_blocks=23848618_418023180_0_2_0__101745000&from=searchresults
4789,Highsea Panorama Nha Trang Apartments,Khánh Hòa,499000,10/27/2025,10/28/2025,7.2,3,Nha Trang,78,Good,https://www.booking.com/hotel/vn/highsea-panorama-nha-trang-apartments-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=268&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=1024219102_375010282_2_42_0&highlighted_blocks=1024219102_375010282_2_42_0&matching_block_id=1024219102_375010282_2_42_0&sr_pri_blocks=1024219102_375010282_2_42_0__49900000&from=searchresults
4790,Yellow Sea Hotel Nha Trang,Khánh Hòa,396000,10/27/2025,10/28/2025,8.6,3,Nha Trang,60,Excellent,https://www.booking.com/hotel/vn/yellow-sea-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=269&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=1374822401_409640263_2_0_0&highlighted_blocks=1374822401_409640263_2_0_0&matching_block_id=1374822401_409640263_2_0_0&sr_pri_blocks=1374822401_409640263_2_0_0__21780000&from=searchresults
4791,December Hotel,Khánh Hòa,1850000,10/27/2025,10/28/2025,9.1,5,Nha Trang,517,Wonderful,https://www.booking.com/hotel/vn/december-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=270&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=881494401_357416102_0_41_0&highlighted_blocks=881494401_357416102_0_41_0&matching_block_id=881494401_357416102_0_41_0&sr_pri_blocks=881494401_357416102_0_41_0__136900000&from=searchresults
4792,XO Hotel & Apartments,Khánh Hòa,736200,10/27/2025,10/28/2025,8.8,3,Nha Trang,105,Excellent,https://www.booking.com/hotel/vn/xo-amp-apartments.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=271&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=608278404_353480020_2_0_0&highlighted_blocks=608278404_353480020_2_0_0&matching_block_id=608278404_353480020_2_0_0&sr_pri_blocks=608278404_353480020_2_0_0__73620000&from=searchresults
4793,Seasing Boutique Hotel,Khánh Hòa,1550000,10/27/2025,10/28/2025,8.1,4,Nha Trang,23,Very good,https://www.booking.com/hotel/vn/seasing-nhatrang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=272&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=136111505_269999753_0_2_0&highlighted_blocks=136111505_269999753_0_2_0&matching_block_id=136111505_269999753_0_2_0&sr_pri_blocks=136111505_269999753_0_2_0__155000000&from=searchresults
4794,Tran Long Cu Hin Hotel - Near Bai Dai Beach,Khánh Hòa,1543210,10/27/2025,10/28/2025,8.6,4,Cam Lâm,36,Excellent,https://www.booking.com/hotel/vn/tran-long-cu-hin.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=273&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=728905201_412955660_2_0_0&highlighted_blocks=728905201_412955660_2_0_0&matching_block_id=728905201_412955660_2_0_0&sr_pri_blocks=728905201_412955660_2_0_0__55555600&from=searchresults
4795,Villa 3BR Beach Front,Khánh Hòa,11000000,10/27/2025,10/28/2025,3,4,Cam Lâm,2,Disappointing,https://www.booking.com/hotel/vn/villa-3br-beach-front.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=274&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=1428493005_414468218_14_2_0&highlighted_blocks=1428493005_414468218_14_2_0&matching_block_id=1428493005_414468218_14_2_0&sr_pri_blocks=1428493005_414468218_14_2_0__1100000000&from=searchresults
4796,LE SOLEIL HOTEL managed by NEST Group,Khánh Hòa,1410750,10/27/2025,10/28/2025,7.4,3,Nha Trang,444,Good,https://www.booking.com/hotel/vn/le-soleil-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=276&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=295678703_399944945_2_2_0_500993&highlighted_blocks=295678703_399944945_2_2_0_500993&matching_block_id=295678703_399944945_2_2_0_500993&sr_pri_blocks=295678703_399944945_2_2_0_500993_32447300&from=searchresults
4797,VieLa Apartment Nha Trang,Khánh Hòa,960000,10/27/2025,10/28/2025,9,4,Nha Trang,16,Wonderful,https://www.booking.com/hotel/vn/viela-apartment.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=277&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=1253479103_419071971_2_0_0_796821&highlighted_blocks=1253479103_419071971_2_0_0_796821&matching_block_id=1253479103_419071971_2_0_0_796821&sr_pri_blocks=1253479103_419071971_2_0_0_796821_58560000&from=searchresults
4798,Pearl City Hotel Nha Trang,Khánh Hòa,650000,10/27/2025,10/28/2025,9.3,4,Nha Trang,36,Wonderful,https://www.booking.com/hotel/vn/pearl-city-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=278&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=1469542401_418450773_2_0_0_1209221&highlighted_blocks=1469542401_418450773_2_0_0_1209221&matching_block_id=1469542401_418450773_2_0_0_1209221&sr_pri_blocks=1469542401_418450773_2_0_0_1209221_39000000&from=searchresults
4799,Havana Nha Trang Hotel,Khánh Hòa,1443000,10/27/2025,10/28/2025,8.8,5,Nha Trang,575,Excellent,https://www.booking.com/hotel/vn/havana-nha-trang-hotel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=279&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=50512098_166381668_0_1_0&highlighted_blocks=50512098_166381668_0_1_0&matching_block_id=50512098_166381668_0_1_0&sr_pri_blocks=50512098_166381668_0_1_0__144300000&from=searchresults
4800,VENTANA NHA TRANG HOTEL,Khánh Hòa,1105000,10/27/2025,10/28/2025,8.5,4,Nha Trang,15,Very good,https://www.booking.com/hotel/vn/ventana-nha-trang-thanh-pho-nha-trang1.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=280&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=578344401_414063224_2_1_0&highlighted_blocks=578344401_414063224_2_1_0&matching_block_id=578344401_414063224_2_1_0&sr_pri_blocks=578344401_414063224_2_1_0__97240000&from=searchresults
4801,Seaside Villas An Vien Nha Trang,Khánh Hòa,1120000,10/27/2025,10/28/2025,8.3,4,Nha Trang,36,Very good,https://www.booking.com/hotel/vn/seaside-villas-an-vien-nha-trang-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=281&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=565133304_356918245_2_2_0&highlighted_blocks=565133304_356918245_2_2_0&matching_block_id=565133304_356918245_2_2_0&sr_pri_blocks=565133304_356918245_2_2_0__100800000&from=searchresults
4802,Motel Lê Phương,Khánh Hòa,250000,10/27/2025,10/28/2025,7,0,Xóm Mỹ Ca,25,Good,https://www.booking.com/hotel/vn/motel-le-phuong.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=282&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=550658801_202790220_2_0_0&highlighted_blocks=550658801_202790220_2_0_0&matching_block_id=550658801_202790220_2_0_0&sr_pri_blocks=550658801_202790220_2_0_0__25000000&from=searchresults
4803,Sun Kiss Hotel,Khánh Hòa,1158318,10/27/2025,10/28/2025,8.7,4,Nha Trang,285,Excellent,https://www.booking.com/hotel/vn/sun-kiss.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=289&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496822&all_sr_blocks=581529201_231930786_0_2_0&highlighted_blocks=581529201_231930786_0_2_0&matching_block_id=581529201_231930786_0_2_0&sr_pri_blocks=581529201_231930786_0_2_0__115831800&from=searchresults
4804,"Sea view at The Arena Cam Ranh resort, Bai Dai beach, near airport Nha Trang, Khanh Hoa",Khánh Hòa,1215000,10/27/2025,10/28/2025,6.7,3,Thôn Hòa Ða,24,Pleasant,https://www.booking.com/hotel/vn/sea-and-walking-street-view-apartment-at-arena-cam-ranh.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=283&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496814&all_sr_blocks=921303401_363806069_2_2_0&highlighted_blocks=921303401_363806069_2_2_0&matching_block_id=921303401_363806069_2_2_0&sr_pri_blocks=921303401_363806069_2_2_0__121500000&from=searchresults
4805,Oliver Hotel,Khánh Hòa,350000,10/27/2025,10/28/2025,7.6,3,Nha Trang,351,Good,https://www.booking.com/hotel/vn/viet-ha.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=284&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496822&all_sr_blocks=31846506_419457517_0_0_0&highlighted_blocks=31846506_419457517_0_0_0&matching_block_id=31846506_419457517_0_0_0&sr_pri_blocks=31846506_419457517_0_0_0__19250000&from=searchresults
4806,Fuji Boutique Hotel Nha Trang,Khánh Hòa,615000,10/27/2025,10/28/2025,8.2,3,Nha Trang,29,Very good,https://www.booking.com/hotel/vn/fuji-boutique-nha-trang-nha-trang2.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=286&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496822&all_sr_blocks=1447377301_416239646_2_2_0&highlighted_blocks=1447377301_416239646_2_2_0&matching_block_id=1447377301_416239646_2_2_0&sr_pri_blocks=1447377301_416239646_2_2_0__33210000&from=searchresults
4807,The Coastal Nest Nha Trang Bay,Khánh Hòa,972000,10/27/2025,10/28/2025,9.9,0,Nha Trang,46,Exceptional,https://www.booking.com/hotel/vn/the-costal-nest-nha-trang-bay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=287&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496822&all_sr_blocks=1436317401_415127621_2_0_0&highlighted_blocks=1436317401_415127621_2_0_0&matching_block_id=1436317401_415127621_2_0_0&sr_pri_blocks=1436317401_415127621_2_0_0__48600000&from=searchresults
4808,W Premium Nha Trang,Khánh Hòa,1845000,10/27/2025,10/28/2025,8.6,4,Nha Trang,99,Excellent,https://www.booking.com/hotel/vn/w-premium-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=288&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496822&all_sr_blocks=1407702002_412547129_0_2_0_923397&highlighted_blocks=1407702002_412547129_0_2_0_923397&matching_block_id=1407702002_412547129_0_2_0_923397&sr_pri_blocks=1407702002_412547129_0_2_0_923397_55350000&from=searchresults
4809,Scenia Bay by Nha Trang beach,Khánh Hòa,700000,10/27/2025,10/28/2025,8.3,0,Nha Trang,79,Very good,https://www.booking.com/hotel/vn/scenia-bay-by-nha-trang-beach.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=290&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496822&all_sr_blocks=1466500102_417966086_2_0_0&highlighted_blocks=1466500102_417966086_2_0_0&matching_block_id=1466500102_417966086_2_0_0&sr_pri_blocks=1466500102_417966086_2_0_0__70000000&from=searchresults
4810,Sarang Arena Cam Ranh Seaview Resort condotel,Khánh Hòa,1200000,10/27/2025,10/28/2025,7.2,5,Cam Ranh International Airport,6,Good,https://www.booking.com/hotel/vn/arena-cam-ranh-seaview-resort-thanh-pho-cam-ranh.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=291&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496822&all_sr_blocks=1410048005_412766593_2_2_0&highlighted_blocks=1410048005_412766593_2_2_0&matching_block_id=1410048005_412766593_2_2_0&sr_pri_blocks=1410048005_412766593_2_2_0__120000000&from=searchresults
4811,RIS Panorama Condotel,Khánh Hòa,842697,10/27/2025,10/28/2025,8,4,Nha Trang,103,Very good,https://www.booking.com/hotel/vn/ris-panorama-nha-trang-apartment.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKDhP_GBsACAdICJGQyODY0ZWNjLTZmM2YtNDdlNS04YTg0LWRjMzQ0OTYzYTNmMtgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=5425&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=292&sr_order=popularity&srpvid=c7fb5c09aa0902ab&srepoch=1759496822&all_sr_blocks=689012307_383629214_0_2_0&highlighted_blocks=689012307_383629214_0_2_0&matching_block_id=689012307_383629214_0_2_0&sr_pri_blocks=689012307_383629214_0_2_0__84269700&from=searchresults
